HEADER|V0.3|2884|20240904|321313|2
000507|2022-05-16|其它上市|919734895|0|902337753| | |91973|919734900|902337753|902337753|919734895|0|0|0|0
000509|2023-12-31|定期报告|1073128052|0|1073124808| | |107313|1073128100|1073124808|1073124808|1073128052|0|0|0|0
000510|2024-08-30|增发|648543589|0|567303482| | |64854|648543600|567303482|567303482|648543589|0|0|0|0
000513|2024-09-02|股权激励|926424525|0|599530375| | |92642|926424500|599530375|599526675|619372108|0|0|307052417|307052417
000514|2016-06-30|定期报告|843770965|0|843770965| | |84377|843771000|843770965|843770965|843770965|0|0|0|0
000516|2024-07-04|回购|2260382715|0|2213147251| | |226038|2260382700|2213147251|2213222251|2260382715|0|0|0|0
000517|2022-12-31|定期报告|3183922485|0|2491986416| | |318392|3183922500|2491986416|2491986416|3183922485|0|0|0|0
000518|2010-07-28|其它上市|1029556222|0|1029556222| | |102956|1029556200|1029556222|1029535693|1029556222|0|0|0|0
000519|2023-11-03|其它上市|1392558982|0|1392558982| | |139256|1392559000|1392558982|1392558982|1392558982|0|0|0|0
000520|2015-01-28|其它上市|1012083455|0|1012079705| | |101208|1012083500|1012079705|1012083455|1012083455|0|0|0|0
000521|2024-06-30|定期报告|1029923715|0|875223346| | |102992|1029923700|875223346|875223346|881733881|148189834|148189834|0|0
000523|2024-06-30|定期报告|1835468461|0|1571769727| | |183547|1835468500|1571769727|1336788263|1835468461|0|0|0|0
000524|2024-06-30|定期报告|670208597|0|669975146| | |67021|670208600|669975146|669975146|670208597|0|0|0|0
000525|2024-06-30|定期报告|580772873|0|580617168| | |58077|580772900|580617168|580625080|580772873|0|0|0|0
000526|2024-07-29|其它上市|123224709|0|118990109| | |12322|123224700|118990109|119018509|123224709|0|0|0|0
000528|2024-07-19|债转股|1978993121|0|1441219181| | |197899|1978993100|1441219181|1440690321|1978993121|0|0|0|0
000529|2022-06-30|定期报告|583790330|0|569884377| | |58379|583790300|569884377|569884377|583790330|0|0|0|0
000530|2024-06-30|定期报告|843212507|0|600018343| | |84321|843212500|600018343|600018343|601712507|241500000|241500000|0|0
000531|2024-07-01|其它上市|1041401332|0|909745263| | |104140|1041401300|909745263|909745263|1041401332|0|0|0|0
000532|2020-05-29|其它上市|344708340|0|343549746| | |34471|344708300|343549746|343549746|344708340|0|0|0|0
000533|2015-06-30|定期报告|690816000|0|684902400| | |69082|690816000|684902400|684902400|690816000|0|0|0|0
000534|2024-07-15|回购|510323996|0|497125221| | |51032|510324000|497125221|497352621|510323996|0|0|0|0
000536|2020-06-30|定期报告|2766032803|0|2763082516| | |276603|2766032800|2763082516|2763082516|2766032803|0|0|0|0
000537|2024-05-08|增发|2066602352|0|1862515020| | |206660|2066602400|1862515020|1862520720|2066602352|0|0|0|0
000538|2024-06-30|定期报告|1784262603|0|1769519035| | |178426|1784262600|1769519035|1769400035|1784262603|0|0|0|0
000539|2024-06-30|定期报告|5250283986|0|2553896649| | |525028|5250284000|2553896649|2553896649|4451875986|798408000|798408000|0|0
000541|2024-06-30|定期报告|1548778230|0|1196762203| | |154878|1548778200|1196762203|1196668733|1245104992|294738050|303673238|0|0
000543|2022-07-19|其它上市|2266863331|0|2266863331| | |226686|2266863300|2266863331|2266863331|2266863331|0|0|0|0
000544|2019-09-09|其它上市|974684488|0|974684488| | |97468|974684500|974684488|974684488|974684488|0|0|0|0
000545|2021-07-26|其它上市|986833096|0|985403096| | |98683|986833100|985403096|985403096|986833096|0|0|0|0
000546|2024-06-30|定期报告|778781962|0|712512396| | |77878|778782000|712512396|712512396|778781962|0|0|0|0
000547|2023-04-24|其它上市|1598468269|0|1588350696| | |159847|1598468300|1588350696|1588350696|1598468269|0|0|0|0
000548|2019-12-31|定期报告|499215811|0|499185061| | |49922|499215800|499185061|499188811|499215811|0|0|0|0
000550|2022-12-31|定期报告|863214000|0|518463160| | |86321|863214000|518463160|518463160|519214000|344000000|344000000|0|0
000551|2024-06-30|定期报告|403984805|0|401335656| | |40398|403984800|401335656|401381861|403984805|0|0|0|0
000552|2024-06-28|债转股|5351798538|0|3725773985| | |535180|5351798500|3725773985|3725773985|5351798538|0|0|0|0
000553|2021-06-17|回购|2329811766|0|2177065961| | |232981|2329811800|2177065961|2177067461|2177071961|152739805|152739805|0|0
000554|2023-12-31|定期报告|480793318|0|362653197| | |48079|480793300|362653197|362653197|480793318|0|0|0|0
000555|2024-06-30|定期报告|975774437|0|972289787| | |97577|975774400|972289787|972289787|975774437|0|0|0|0
000557|2019-12-06|其它上市|1458374735|0|1457916198| | |145837|1458374700|1457916198|1457916198|1458374735|0|0|0|0
000558|2023-06-30|定期报告|1289223949|0|1288684608| | |128922|1289223900|1288684608|1288684608|1289223949|0|0|0|0
000559|2024-06-30|定期报告|3303791344|0|3303778789| | |330379|3303791300|3303778789|3303778789|3303791344|0|0|0|0
000560|2024-06-30|定期报告|2355500851|0|2255272394| | |235550|2355500900|2255272394|2255272394|2355500851|0|0|0|0
000561|2023-12-31|定期报告|604272777|0|602034318| | |60427|604272800|602034318|602026686|604272777|0|0|0|0
000563|2023-06-29|其它上市|5113970358|0|5113970358| | |511397|5113970400|5113970358|5113970358|5113970358|0|0|0|0
000564|2024-06-30|定期报告|19163777335|0|15181470983| | |1916378|19163777300|15181470983|15181425983|19163777335|0|0|0|0
000565|2015-08-31|送、转股|433592220|0|433572720| | |43359|433592200|433572720|433592220|433592220|0|0|0|0
000566|2023-12-31|定期报告|1297365126|0|1165909733| | |129737|1297365100|1165909733|1165909733|1297365126|0|0|0|0
000567|2024-06-14|送、转股|1954592155|0|1949930556| | |195459|1954592200|1949930556|1949930556|1954592155|0|0|0|0
000568|2024-08-14|回购|1471966503|0|1467155505| | |147197|1471966500|1467155505|1467140830|1471966503|0|0|0|0
000570|2024-07-05|其它上市|705692507|0|555692507| | |70569|705692500|555692507|555692507|555692507|150000000|150000000|0|0
000571|2024-07-19|股权激励|839129000|0|814026500| | |83913|839129000|814026500|814026500|839129000|0|0|0|0
000572|2018-12-31|定期报告|1644636426|0|1642155224| | |164464|1644636400|1642155224|1642155224|1644636426|0|0|0|0
000573|2023-12-31|定期报告|638280604|0|632964819| | |63828|638280600|632964819|632964819|638280604|0|0|0|0
000576|2024-08-16|回购|436418214|0|433852389| | |43642|436418200|433852389|433852389|436418214|0|0|0|0
000581|2024-06-07|回购|996986293|0|823800118| | |99699|996986300|823800118|823800118|824606293|172380000|172380000|0|0
000582|2024-04-30|增发|2277555761|0|1411433628| | |227756|2277555800|1411433628|1411454803|2277555761|0|0|0|0
000584|2024-06-30|定期报告|760937577|0|758864719| | |76094|760937600|758864719|758864719|760937577|0|0|0|0
000586|2011-08-11|其它上市|193440000|0|191190000| | |19344|193440000|191190000|193440000|193440000|0|0|0|0
000589|2024-05-13|回购|1555255604|0|1530107504| | |155526|1555255600|1530107504|1530107504|1555255604|0|0|0|0
000590|2020-05-27|其它上市|239471267|0|239376227| | |23947|239471300|239376227|239376227|239471267|0|0|0|0
000591|2024-06-30|定期报告|3913541205|0|3598507832| | |391354|3913541200|3598507832|3598415932|3913541205|0|0|0|0
000592|2023-06-30|定期报告|1931780892|0|1913936915| | |193178|1931780900|1913936915|1913936915|1931780892|0|0|0|0
